SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,EngagementScore,RiskScore,TenureChargeInteraction,CustomerStability,ServiceDensity
0,31,104.35,3205.6,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,100.175,3234.85,3.2609375,3234.85,0.2942572377788325,3.2609375
1,1,69.75,69.75,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,34.875,69.75,34.875,69.75,0.014134275618374558,34.875
0,7,34.5,279.25,1,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,34.90625,241.5,4.3125,241.5,0.19718309859154928,4.3125
0,61,105.55,6281.45,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,101.31370967741935,6438.55,1.7024193548387097,6438.55,0.5725011731581418,1.7024193548387097
0,39,30.1,1131.3,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,28.2825,1173.9,0.7525000000000001,1173.9,1.2540192926045015,0.7525000000000001
0,10,70.3,738.2,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,67.10909090909091,703.0,6.390909090909091,703.0,0.1402524544179523,6.390909090909091
0,14,80.45,1137.05,0,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,75.80333333333333,1126.3,5.363333333333333,1126.3,0.17188459177409454,5.363333333333333
0,1,80.2,80.2,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,40.1,80.2,40.1,80.2,0.01231527093596059,40.1
0,67,94.35,6341.45,1,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,93.25661764705882,6321.45,1.3875,6321.45,0.702674357629785,1.3875
0,72,91.35,6697.2,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,91.74246575342465,6577.2,1.2513698630136985,6577.2,0.7796426637791013,1.2513698630136985
0,6,44.6,260.8,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37.25714285714286,267.6,6.371428571428572,267.6,0.13157894736842105,6.371428571428572
0,1,19.6,19.6,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,9.8,19.6,9.8,19.6,0.04854368932038835,9.8
0,25,19.9,505.45,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,19.440384615384616,497.49999999999994,0.7653846153846153,497.49999999999994,1.1961722488038278,0.7653846153846153
1,33,110.45,3655.45,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,107.51323529411764,3644.85,3.248529411764706,3644.85,0.29609690444145353,3.248529411764706
0,18,68.35,1299.8,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,68.41052631578947,1230.3,3.5973684210526313,1230.3,0.2595529920692142,3.5973684210526313
0,71,79.1,5564.85,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,77.28958333333334,5616.099999999999,1.098611111111111,5616.099999999999,0.8863920099875157,1.098611111111111
1,28,51.0,1381.8,0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,47.648275862068964,1428.0,1.7586206896551724,1428.0,0.5384615384615384,1.7586206896551724
0,2,80.55,188.1,0,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62.699999999999996,161.1,26.849999999999998,161.1,0.024524831391784182,26.849999999999998
0,17,66.7,1077.05,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,59.83611111111111,1133.9,3.7055555555555557,1133.9,0.25110782865583453,3.7055555555555557
0,56,86.4,4922.4,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,86.3578947368421,4838.400000000001,1.5157894736842106,4838.400000000001,0.6407322654462242,1.5157894736842106
0,60,50.05,2911.5,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,47.72950819672131,3003.0,0.8204918032786884,3003.0,1.1753183153770814,0.8204918032786884
0,33,25.7,826.1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,24.29705882352941,848.1,0.7558823529411764,848.1,1.2359550561797754,0.7558823529411764
0,1,83.4,83.4,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,41.7,83.4,41.7,83.4,0.011848341232227487,41.7
0,2,70.7,140.7,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,46.9,141.4,23.566666666666666,141.4,0.02789400278940028,23.566666666666666
0,63,84.65,5377.8,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,84.028125,5332.950000000001,1.32265625,5332.950000000001,0.7355516637478108,1.32265625
1,7,99.25,665.45,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,83.18125,694.75,12.40625,694.75,0.06982543640897755,12.40625
0,55,64.75,3617.1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,64.59107142857142,3561.25,1.15625,3561.25,0.8365019011406845,1.15625
0,65,100.15,6643.5,0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,100.6590909090909,6509.75,1.5174242424242426,6509.75,0.6426099851705388,1.5174242424242426
0,1,84.8,84.8,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,42.4,84.8,42.4,84.8,0.011655011655011656,42.4
0,63,25.25,1559.3,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,24.3640625,1590.75,0.39453125,1590.75,2.4,0.39453125
1,70,113.0,7987.6,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,112.50140845070423,7910.0,1.591549295774648,7910.0,0.6140350877192983,1.591549295774648
0,36,40.65,1547.35,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,41.82027027027027,1463.3999999999999,1.0986486486486486,1463.3999999999999,0.8643457382953181,1.0986486486486486
0,52,105.0,5426.85,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,102.3933962264151,5460.0,1.9811320754716981,5460.0,0.49056603773584906,1.9811320754716981
0,22,54.45,1127.35,1,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,49.01521739130435,1197.9,2.367391304347826,1197.9,0.39675383228133454,2.367391304347826
0,22,94.95,2142.8,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,93.16521739130435,2088.9,4.128260869565217,2088.9,0.22928608650338717,4.128260869565217
1,5,59.9,287.85,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,47.975,299.5,9.983333333333333,299.5,0.08210180623973727,9.983333333333333
0,47,85.3,4045.65,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,84.284375,4009.1,1.7770833333333333,4009.1,0.544611819235226,1.7770833333333333
0,33,83.35,2757.85,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,81.11323529411764,2750.5499999999997,2.451470588235294,2750.5499999999997,0.39122703023117966,2.451470588235294
0,18,33.5,600.0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,31.57894736842105,603.0,1.763157894736842,603.0,0.5217391304347826,1.763157894736842
0,1,19.8,19.8,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,9.9,19.8,9.9,19.8,0.04807692307692307,9.9
0,56,81.8,4534.45,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,79.55175438596491,4580.8,1.4350877192982456,4580.8,0.6763285024154589,1.4350877192982456
0,2,20.0,40.9,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,13.633333333333333,40.0,6.666666666666667,40.0,0.09523809523809523,6.666666666666667
0,35,59.6,2094.9,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,58.19166666666667,2086.0,1.6555555555555557,2086.0,0.5775577557755776,1.6555555555555557
0,64,25.0,1584.8,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,24.38153846153846,1600.0,0.38461538461538464,1600.0,2.4615384615384617,0.38461538461538464
0,15,84.35,1302.65,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,81.415625,1265.25,5.271875,1265.25,0.1757469244288225,5.271875
0,24,90.35,2238.5,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,89.54,2168.3999999999996,3.614,2168.3999999999996,0.2627257799671593,3.614
0,1,55.55,55.55,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,27.775,55.55,27.775,55.55,0.01768346595932803,27.775
0,70,75.35,5437.75,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,76.58802816901408,5274.5,1.0612676056338028,5274.5,0.91683038637852,1.0612676056338028
0,1,90.75,90.75,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,45.375,90.75,45.375,90.75,0.010899182561307902,45.375
0,4,89.6,365.65,1,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,73.13,358.4,17.919999999999998,358.4,0.04415011037527594,17.919999999999998
0,39,59.3,2209.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,55.228750000000005,2312.7,1.4825,2312.7,0.6467661691542289,1.4825
0,29,66.1,1912.15,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,63.73833333333334,1916.8999999999999,2.203333333333333,1916.8999999999999,0.43219076005961254,2.203333333333333
0,14,18.8,255.55,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,17.03666666666667,263.2,1.2533333333333334,263.2,0.7070707070707071,1.2533333333333334
0,61,86.45,5175.3,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,83.47258064516129,5273.45,1.3943548387096774,5273.45,0.6975414522584333,1.3943548387096774
0,13,52.1,670.65,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,47.903571428571425,677.3000000000001,3.7214285714285715,677.3000000000001,0.2448210922787194,3.7214285714285715
0,66,47.4,3177.25,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,47.42164179104478,3128.4,0.7074626865671642,3128.4,1.3636363636363638,0.7074626865671642
0,2,49.25,90.35,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,30.116666666666664,98.5,16.416666666666668,98.5,0.03980099502487562,16.416666666666668
0,59,109.15,6557.75,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,109.29583333333333,6439.85,1.8191666666666668,6439.85,0.5356332274171584,1.8191666666666668
0,62,94.95,5791.85,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,91.93412698412699,5886.900000000001,1.5071428571428571,5886.900000000001,0.6461698801459093,1.5071428571428571
1,33,93.55,3055.5,0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,89.86764705882354,3087.15,2.751470588235294,3087.15,0.3490216816499207,2.751470588235294
0,66,79.5,5196.1,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,77.55373134328359,5247.0,1.1865671641791045,5247.0,0.8198757763975155,1.1865671641791045
0,72,115.05,8405.0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,115.13698630136986,8283.6,1.5760273972602739,8283.6,0.6204222317966394,1.5760273972602739
0,1,19.75,19.75,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,9.875,19.75,9.875,19.75,0.04819277108433735,9.875
0,19,95.15,1789.25,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,89.4625,1807.8500000000001,4.7575,1807.8500000000001,0.19760790431617264,4.7575
0,51,95.15,5000.05,0,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,96.1548076923077,4852.650000000001,1.8298076923076925,4852.650000000001,0.5304212168486739,1.8298076923076925
0,63,105.4,6713.2,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,104.89375,6640.200000000001,1.646875,6640.200000000001,0.5921052631578947,1.646875
0,27,20.1,562.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,20.092857142857145,542.7,0.7178571428571429,542.7,1.2796208530805686,0.7178571428571429
0,22,101.35,2317.1,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,100.74347826086957,2229.7,4.406521739130435,2229.7,0.21494870542256964,4.406521739130435
1,4,20.05,91.45,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,18.29,80.2,4.01,80.2,0.19002375296912113,4.01
0,42,20.7,828.85,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,19.275581395348837,869.4,0.4813953488372093,869.4,1.935483870967742,0.4813953488372093
0,29,20.35,617.35,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,20.578333333333333,590.1500000000001,0.6783333333333333,590.1500000000001,1.3583138173302107,0.6783333333333333
0,4,70.05,266.9,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,53.379999999999995,280.2,14.01,280.2,0.056298381421534135,14.01
0,30,19.7,625.05,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,20.16290322580645,591.0,0.635483870967742,591.0,1.4492753623188406,0.635483870967742
0,4,74.65,301.4,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,60.279999999999994,298.6,14.930000000000001,298.6,0.052875082617316584,14.930000000000001
0,71,85.45,6029.9,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,83.7486111111111,6066.95,1.1868055555555557,6066.95,0.821283979178716,1.1868055555555557
0,46,40.4,1842.7,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,39.206382978723404,1858.3999999999999,0.8595744680851064,1858.3999999999999,1.1111111111111112,0.8595744680851064
0,4,50.4,206.6,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41.32,201.6,10.08,201.6,0.07782101167315175,10.08
0,7,79.65,604.7,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,75.5875,557.5500000000001,9.95625,557.5500000000001,0.08679479231246125,9.95625
0,69,105.2,7386.05,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,105.515,7258.8,1.502857142857143,7258.8,0.6497175141242938,1.502857142857143
0,72,100.65,7334.05,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,100.46643835616439,7246.8,1.3787671232876713,7246.8,0.7083128381701917,1.3787671232876713
1,19,79.85,1471.75,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,73.5875,1517.1499999999999,3.9924999999999997,1517.1499999999999,0.2350030921459493,3.9924999999999997
0,28,91.0,2626.15,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,90.55689655172414,2548.0,3.1379310344827585,2548.0,0.30434782608695654,3.1379310344827585
0,5,78.75,412.1,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,68.68333333333334,393.75,13.125,393.75,0.06269592476489028,13.125
1,72,116.75,8277.05,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,113.38424657534246,8406.0,1.5993150684931507,8406.0,0.6114649681528662,1.5993150684931507
1,8,80.45,583.45,1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,64.82777777777778,643.6,8.93888888888889,643.6,0.09821976672805402,8.93888888888889
0,7,59.1,369.25,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,46.15625,413.7,7.3875,413.7,0.11647254575707154,7.3875
0,22,49.8,1049.05,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,45.61086956521739,1095.6,2.1652173913043478,1095.6,0.4330708661417323,2.1652173913043478
0,72,19.3,1414.8,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,19.38082191780822,1389.6000000000001,0.26438356164383564,1389.6000000000001,3.54679802955665,0.26438356164383564
0,8,19.65,169.75,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,18.86111111111111,157.2,2.183333333333333,157.2,0.38740920096852305,2.183333333333333
0,52,81.4,4354.45,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,82.15943396226415,4232.8,1.5358490566037737,4232.8,0.6310679611650485,1.5358490566037737
0,68,38.9,2719.2,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,39.40869565217391,2645.2,0.5637681159420289,2645.2,1.7042606516290728,0.5637681159420289
0,71,87.95,6365.35,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,88.4076388888889,6244.45,1.2215277777777778,6244.45,0.7982012366498032,1.2215277777777778
0,2,19.85,51.6,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,17.2,39.7,6.616666666666667,39.7,0.09592326139088729,6.616666666666667
1,34,96.35,3190.25,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,91.15,3275.8999999999996,2.7528571428571427,3275.8999999999996,0.34925526450950184,2.7528571428571427
0,35,24.15,812.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.569444444444443,845.25,0.6708333333333333,845.25,1.3916500994035785,0.6708333333333333
0,61,19.1,1143.8,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,18.448387096774194,1165.1000000000001,0.3080645161290323,1165.1000000000001,3.034825870646766,0.3080645161290323
0,1,44.0,44.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.0,44.0,22.0,44.0,0.022222222222222223,22.0
0,1,50.1,50.1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,25.05,50.1,25.05,50.1,0.019569471624266144,25.05
0,53,60.6,3297.0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,61.05555555555556,3211.8,1.1222222222222222,3211.8,0.8603896103896104,1.1222222222222222
0,72,25.65,1887.0,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,25.84931506849315,1846.8,0.3513698630136986,1846.8,2.701688555347092,0.3513698630136986
0,2,76.4,151.8,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,50.6,152.8,25.46666666666667,152.8,0.025839793281653745,25.46666666666667
0,3,98.7,293.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,73.4125,296.1,24.675,296.1,0.03009027081243731,24.675
1,13,100.8,1308.1,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,93.43571428571428,1310.3999999999999,7.2,1310.3999999999999,0.12770137524557956,7.2
1,41,53.95,2215.4,0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,52.74761904761905,2211.9500000000003,1.2845238095238096,2211.9500000000003,0.7461328480436761,1.2845238095238096
0,24,20.4,482.8,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,19.312,489.59999999999997,0.816,489.59999999999997,1.1214953271028039,0.816
0,28,90.1,2598.95,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,89.61896551724138,2522.7999999999997,3.106896551724138,2522.7999999999997,0.30735455543358947,3.106896551724138
0,8,29.35,216.45,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.049999999999997,234.8,3.261111111111111,234.8,0.26359143327841844,3.261111111111111
0,1,20.45,20.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,10.225,20.45,10.225,20.45,0.046620046620046623,10.225
0,54,95.1,5064.85,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,92.08818181818182,5135.4,1.729090909090909,5135.4,0.5619146722164412,1.729090909090909
0,41,25.25,996.45,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,23.725,1035.25,0.6011904761904762,1035.25,1.561904761904762,0.6011904761904762
0,19,44.9,839.65,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41.9825,853.1,2.245,853.1,0.4139433551198257,2.245
0,72,92.65,6733.0,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,92.23287671232876,6670.8,1.2691780821917809,6670.8,0.7688200747463961,1.2691780821917809
0,62,43.7,2618.3,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,41.560317460317464,2709.4,0.6936507936507937,2709.4,1.3870246085011184,0.6936507936507937
1,56,72.6,4084.35,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,71.65526315789474,4065.5999999999995,1.2736842105263158,4065.5999999999995,0.7608695652173914,1.2736842105263158
0,15,51.55,765.5,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,47.84375,773.25,3.221875,773.25,0.285442435775452,3.221875
1,10,79.25,793.55,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,72.14090909090909,792.5,7.204545454545454,792.5,0.12461059190031153,7.204545454545454
0,32,18.95,613.95,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,18.604545454545455,606.4,0.5742424242424242,606.4,1.6040100250626568,0.5742424242424242
0,21,20.5,402.85,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,18.311363636363637,430.5,0.9318181818181818,430.5,0.9767441860465116,0.9318181818181818
0,62,19.95,1244.8,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,19.75873015873016,1236.8999999999999,0.31666666666666665,1236.8999999999999,2.9594272076372317,0.31666666666666665
0,2,24.5,46.4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15.466666666666667,49.0,8.166666666666666,49.0,0.0784313725490196,8.166666666666666
0,27,20.6,581.85,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,20.780357142857145,556.2,0.7357142857142858,556.2,1.25,0.7357142857142858
0,5,94.85,462.8,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,77.13333333333334,474.25,15.808333333333332,474.25,0.05216484089723527,15.808333333333332
0,25,61.05,1540.2,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,59.23846153846154,1526.25,2.348076923076923,1526.25,0.40290088638195004,2.348076923076923
0,2,85.7,169.8,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,56.6,171.4,28.566666666666666,171.4,0.02306805074971165,28.566666666666666
0,49,106.65,5168.1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,103.36200000000001,5225.85,2.133,5225.85,0.4551788202508128,2.133
0,63,108.25,6780.1,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,105.9390625,6819.75,1.69140625,6819.75,0.5766590389016019,1.69140625
